rowid,name
3548,南京科技职业学院
3549,正德职业技术学院
3550,钟山职业技术学院
3551,无锡南洋职业技术学院
3552,江南影视艺术职业学院
3553,金肯职业技术学院
3554,常州轻工职业技术学院
3555,常州工程职业技术学院
3556,江苏农林职业技术学院
3557,江苏食品药品职业技术学院
3558,建东职业技术学院
3559,南京铁道职业技术学院
3560,徐州工业职业技术学院
3561,江苏信息职业技术学院
3562,宿迁职业技术学院
3563,南京信息职业技术学院
3564,江海职业技术学院
3565,常州机电职业技术学院
3566,江阴职业技术学院
3567,无锡城市职业技术学院
3568,无锡工艺职业技术学院
3569,金山职业技术学院
3570,苏州健雄职业技术学院
3571,盐城工业职业技术学院
3572,江苏财经职业技术学院
3573,扬州工业职业技术学院
3574,苏州百年职业学院
3575,昆山登云科技职业学院
3576,南京视觉艺术职业学院
3577,江苏城市职业学院
3578,南京城市职业学院
3579,南京机电职业技术学院
3580,苏州高博软件技术职业学院
3581,南京旅游职业学院
3582,江苏卫生健康职业学院
3583,苏州信息职业技术学院
3584,宿迁泽达职业技术学院
3585,苏州工业园区服务外包职业学院
3586,徐州幼儿师范高等专科学校
3587,徐州生物工程职业技术学院
3588,江苏商贸职业学院
3589,南通师范高等专科学校
3590,扬州中瑞酒店职业学院
3591,江苏护理职业学院
3592,江苏财会职业学院
3593,江苏城乡建设职业学院
3594,江苏航空职业技术学院
3595,江苏安全技术职业学院
3596,江苏旅游职业学院
3597,浙江大学
3598,杭州电子科技大学
3599,浙江工业大学
3600,浙江理工大学
3601,浙江海洋大学
3602,浙江农林大学
3603,温州医科大学
3604,浙江中医药大学
3605,浙江师范大学
3606,杭州师范大学
3607,湖州师范学院
3608,绍兴文理学院
3609,台州学院
3610,温州大学
3611,丽水学院
3612,浙江工商大学
3613,嘉兴学院
3614,中国美术学院
3615,中国计量大学
3616,公安海警学院
3617,浙江万里学院
3618,浙江科技学院
3619,宁波工程学院
3620,浙江水利水电学院
3621,浙江财经大学
3622,浙江警察学院
3623,衢州学院
3624,宁波大学
3625,浙江传媒学院
3626,浙江树人学院
3627,浙江越秀外国语学院
3628,宁波大红鹰学院
3629,浙江大学城市学院
3630,浙江大学宁波理工学院
3631,杭州医学院
3632,浙江工业大学之江学院
3633,浙江师范大学行知学院
3634,宁波大学科学技术学院
3635,杭州电子科技大学信息工程学院
3636,浙江理工大学科技与艺术学院
3637,浙江海洋大学东海科学技术学院
3638,浙江农林大学暨阳学院
3639,温州医科大学仁济学院
3640,浙江中医药大学滨江学院
3641,杭州师范大学钱江学院
3642,湖州师范学院求真学院
3643,绍兴文理学院元培学院
3644,温州大学瓯江学院
3645,浙江工商大学杭州商学院
3646,嘉兴学院南湖学院
3647,中国计量大学现代科技学院
3648,浙江财经大学东方学院
3649,温州商学院
3650,同济大学浙江学院
3651,上海财经大学浙江学院
3652,浙江外国语学院
3653,浙江音乐学院
3654,宁波诺丁汉大学
3655,温州肯恩大学
3656,宁波职业技术学院
3657,温州职业技术学院
3658,浙江交通职业技术学院
3659,金华职业技术学院
3660,宁波城市职业技术学院
3661,浙江电力职业技术学院
3662,浙江同济科技职业学院
3663,浙江工商职业技术学院
3664,台州职业技术学院
3665,浙江工贸职业技术学院
3666,浙江医药高等专科学校
3667,浙江机电职业技术学院
3668,浙江建设职业技术学院
3669,浙江艺术职业学院
3670,浙江经贸职业技术学院
3671,浙江商业职业技术学院
3672,浙江经济职业技术学院
3673,浙江旅游职业学院
3674,浙江育英职业技术学院
3675,浙江警官职业学院
3676,浙江金融职业学院
3677,浙江工业职业技术学院
3678,杭州职业技术学院
3679,嘉兴职业技术学院
3680,湖州职业技术学院
3681,绍兴职业技术学院
3682,衢州职业技术学院
3683,丽水职业技术学院
3684,浙江东方职业技术学院
3685,义乌工商职业技术学院
3686,浙江纺织服装职业技术学院
3687,杭州科技职业技术学院
3688,浙江长征职业技术学院
3689,嘉兴南洋职业技术学院
3690,浙江广厦建设职业技术学院
3691,杭州万向职业技术学院
3692,浙江邮电职业技术学院
3693,宁波卫生职业技术学院
3694,台州科技职业学院
3695,浙江国际海运职业技术学院
3696,浙江体育职业技术学院
3697,温州科技职业学院
3698,浙江汽车职业技术学院
3699,浙江横店影视职业学院
3700,浙江农业商贸职业学院
3701,浙江特殊教育职业学院
3702,浙江安防职业技术学院
3703,浙江舟山群岛新区旅游与健康职业学院
3704,安徽大学
3705,中国科学技术大学
3706,合肥工业大学
3707,安徽工业大学
3708,安徽理工大学
3709,安徽工程大学
3710,安徽农业大学
3711,安徽医科大学
3712,蚌埠医学院
3713,皖南医学院
3714,安徽中医药大学
3715,安徽师范大学
3716,阜阳师范学院
3717,安庆师范大学
3718,淮北师范大学
3719,黄山学院
3720,皖西学院
3721,滁州学院
3722,安徽财经大学
3723,宿州学院
3724,巢湖学院
3725,淮南师范学院
3726,铜陵学院
3727,安徽建筑大学
3728,安徽科技学院
3729,安徽三联学院
3730,合肥学院
3731,蚌埠学院
3732,池州学院
3733,安徽新华学院
3734,安徽文达信息工程学院
3735,亳州学院
3736,安徽外国语学院
3737,安徽财经大学商学院
3738,安徽大学江淮学院
3739,安徽信息工程学院
3740,安徽工业大学工商学院
3741,安徽建筑大学城市建设学院
3742,安徽农业大学经济技术学院
3743,安徽师范大学皖江学院
3744,安徽医科大学临床医学院
3745,阜阳师范学院信息工程学院
3746,淮北师范大学信息学院
3747,合肥师范学院
3748,河海大学文天学院
3749,安徽职业技术学院
3750,淮北职业技术学院
3751,芜湖职业技术学院
3752,淮南联合大学
3753,安徽商贸职业技术学院
3754,安徽水利水电职业技术学院
3755,阜阳职业技术学院
3756,铜陵职业技术学院
3757,民办万博科技职业学院
3758,安徽警官职业学院
3759,淮南职业技术学院
3760,安徽工业经济职业技术学院
3761,合肥通用职业技术学院
3762,安徽工贸职业技术学院
3763,宿州职业技术学院
3764,六安职业技术学院
3765,安徽电子信息职业技术学院
3766,民办合肥经济技术职业学院
3767,安徽交通职业技术学院
3768,安徽体育运动职业技术学院
3769,安徽中医药高等专科学校
3770,安徽医学高等专科学校
3771,合肥职业技术学院
3772,滁州职业技术学院
3773,池州职业技术学院
3774,宣城职业技术学院
3775,安徽广播影视职业技术学院
3776,民办合肥滨湖职业技术学院
3777,安徽电气工程职业技术学院
3778,安徽冶金科技职业学院
3779,安徽城市管理职业学院
3780,安徽机电职业技术学院
3781,安徽工商职业学院
3782,安徽中澳科技职业学院
3783,阜阳科技职业学院
3784,亳州职业技术学院
3785,安徽国防科技职业学院
3786,安庆职业技术学院
3787,安徽艺术职业学院
3788,马鞍山师范高等专科学校
3789,安徽财贸职业学院
3790,安徽国际商务职业学院
3791,安徽公安职业学院
3792,安徽林业职业技术学院
3793,安徽审计职业学院
3794,安徽新闻出版职业技术学院
3795,安徽邮电职业技术学院
3796,安徽工业职业技术学院
3797,民办合肥财经职业学院
3798,安庆医药高等专科学校
3799,安徽涉外经济职业学院
3800,安徽绿海商务职业学院
3801,合肥共达职业技术学院
3802,蚌埠经济技术职业学院
3803,民办安徽旅游职业学院
3804,徽商职业学院
3805,马鞍山职业技术学院
3806,安徽现代信息工程职业学院
3807,安徽矿业职业技术学院
3808,合肥信息技术职业学院
3809,桐城师范高等专科学校
3810,黄山职业技术学院
3811,滁州城市职业学院
3812,安徽汽车职业技术学院
3813,皖西卫生职业学院
3814,合肥幼儿师范高等专科学校
3815,安徽长江职业学院
3816,安徽扬子职业技术学院
3817,安徽黄梅戏艺术职业学院
3818,安徽粮食工程职业学院
3819,安徽卫生健康职业学院
3820,合肥科技职业学院
3821,皖北卫生职业学院
3822,阜阳幼儿师范高等专科学校
3823,厦门大学
3824,华侨大学
3825,福州大学
3826,福建工程学院
3827,福建农林大学
3828,集美大学
3829,福建医科大学
3830,福建中医药大学
3831,福建师范大学
3832,闽江学院
3833,武夷学院
3834,宁德师范学院
3835,泉州师范学院
3836,闽南师范大学
3837,厦门理工学院
3838,三明学院
3839,龙岩学院
3840,福建商学院
3841,福建警察学院
3842,莆田学院
3843,仰恩大学
3844,厦门医学院
3845,厦门华厦学院
3846,闽南理工学院
3847,福建师范大学闽南科技学院
3848,福建农林大学东方学院
3849,厦门工学院
3850,阳光学院
3851,厦门大学嘉庚学院
3852,福州大学至诚学院
3853,集美大学诚毅学院
3854,福建师范大学协和学院
3855,福州外语外贸学院
3856,福建江夏学院
3857,泉州信息工程学院
3858,福州理工学院
3859,福建农林大学金山学院
3860,福建船政交通职业学院
3861,漳州职业技术学院
3862,闽西职业技术学院
3863,黎明职业大学
3864,福建华南女子职业学院
3865,福州职业技术学院
3866,福建林业职业技术学院
3867,福建信息职业技术学院
3868,福建水利电力职业技术学院
3869,福建电力职业技术学院
3870,厦门海洋职业技术学院
3871,福建农业职业技术学院
3872,福建卫生职业技术学院
3873,泉州医学高等专科学校
3874,福州英华职业学院
3875,泉州纺织服装职业学院
3876,泉州华光职业学院
3877,泉州理工职业学院
3878,福建警官职业学院
3879,闽北职业技术学院
3880,福州黎明职业技术学院
3881,厦门演艺职业学院
3882,厦门华天涉外职业技术学院
3883,福州科技职业技术学院
3884,泉州经贸职业技术学院
3885,福建对外经济贸易职业技术学院
3886,湄洲湾职业技术学院
3887,福建生物工程职业技术学院
3888,福建艺术职业学院
3889,福建幼儿师范高等专科学校
3890,厦门城市职业学院
3891,泉州工艺美术职业学院
3892,三明医学科技职业学院
3893,宁德职业技术学院
3894,福州软件职业技术学院
3895,厦门兴才职业技术学院
3896,厦门软件职业技术学院
3897,福建体育职业技术学院
3898,漳州城市职业学院
3899,厦门南洋职业学院
3900,厦门东海职业技术学院
3901,漳州科技职业学院
3902,漳州理工职业学院
3903,武夷山职业学院
3904,漳州卫生职业学院
3905,泉州海洋职业学院
3906,泉州轻工职业学院
3907,厦门安防科技职业学院
3908,泉州幼儿师范高等专科学校
3909,闽江师范高等专科学校
3910,泉州工程职业技术学院
3911,福州墨尔本理工职业学院
3912,南昌大学
3913,华东交通大学
3914,东华理工大学
3915,南昌航空大学
3916,江西理工大学
3917,景德镇陶瓷大学
3918,江西农业大学
3919,江西中医药大学
3920,赣南医学院
3921,江西师范大学
3922,上饶师范学院
3923,宜春学院
3924,赣南师范大学
3925,井冈山大学
3926,江西财经大学
3927,江西科技学院
3928,景德镇学院
3929,萍乡学院
3930,江西科技师范大学
3931,南昌工程学院
3932,江西警察学院
3933,新余学院
3934,九江学院
3935,江西工程学院
3936,南昌理工学院
3937,江西应用科技学院
3938,江西服装学院
3939,南昌工学院
3940,南昌大学科学技术学院
3941,南昌大学共青学院
3942,华东交通大学理工学院
3943,东华理工大学长江学院
3944,南昌航空大学科技学院
3945,江西理工大学应用科学学院
3946,景德镇陶瓷大学科技艺术学院
3947,江西农业大学南昌商学院
3948,江西中医药大学科技学院
3949,江西师范大学科学技术学院
3950,赣南师范大学科技学院
3951,江西科技师范大学理工学院
3952,江西财经大学现代经济管理学院
3953,豫章师范学院
3954,南昌师范学院
3955,上饶幼儿师范高等专科学校
3956,抚州幼儿师范高等专科学校
3957,江西工业职业技术学院
3958,江西医学高等专科学校
3959,九江职业大学
3960,九江职业技术学院
3961,江西司法警官职业学院
3962,江西陶瓷工艺美术职业技术学院
3963,江西旅游商贸职业学院
3964,江西电力职业技术学院
3965,江西环境工程职业学院
3966,江西艺术职业学院
3967,鹰潭职业技术学院
3968,江西信息应用职业技术学院
3969,江西交通职业技术学院
3970,江西财经职业学院
3971,江西应用技术职业学院
3972,江西现代职业技术学院
3973,江西工业工程职业技术学院
3974,江西机电职业技术学院
3975,江西科技职业学院
3976,南昌职业学院
3977,江西外语外贸职业学院
3978,江西工业贸易职业技术学院
3979,宜春职业技术学院
3980,江西应用工程职业学院
3981,江西生物科技职业学院
3982,江西建设职业技术学院
3983,抚州职业技术学院
3984,江西中医药高等专科学校
3985,江西先锋软件职业技术学院
3986,江西经济管理职业学院
3987,江西制造职业技术学院
3988,江西工程职业学院
3989,江西青年职业学院
3990,上饶职业技术学院
3991,江西航空职业技术学院
3992,江西农业工程职业学院
3993,赣西科技职业学院
3994,江西卫生职业学院
3995,江西新能源科技职业学院
3996,江西枫林涉外经贸职业学院
3997,江西泰豪动漫职业学院
3998,江西冶金职业技术学院
3999,江西管理职业学院
4000,江西传媒职业学院
4001,江西工商职业技术学院
4002,景德镇陶瓷职业技术学院
4003,共青科技职业学院
4004,赣州师范高等专科学校
4005,江西水利职业学院
4006,宜春幼儿师范高等专科学校
4007,吉安职业技术学院
4008,江西洪州职业学院
4009,江西师范高等专科学校
4010,南昌影视传播职业学院
4011,赣南卫生健康职业学院
4012,武汉大学
4013,华中科技大学
4014,武汉科技大学
4015,长江大学
4016,武汉工程大学
4017,中国地质大学（武汉）
4018,武汉纺织大学
4019,武汉轻工大学
4020,武汉理工大学
4021,湖北工业大学
4022,华中农业大学
4023,湖北中医药大学
4024,华中师范大学
4025,湖北大学
4026,湖北师范大学
4027,黄冈师范学院
4028,湖北民族学院
4029,汉江师范学院
4030,湖北文理学院
4031,中南财经政法大学
4032,武汉体育学院
4033,湖北美术学院
4034,中南民族大学
4035,湖北汽车工业学院
4036,湖北工程学院
4037,湖北理工学院
4038,湖北科技学院
4039,湖北医药学院
4040,江汉大学
4041,三峡大学
4042,湖北警官学院
4043,荆楚理工学院
4044,武汉音乐学院
4045,湖北经济学院
4046,武汉商学院
4047,武汉东湖学院
4048,汉口学院
4049,武昌首义学院
4050,武昌理工学院
4051,武汉生物工程学院
4052,武汉晴川学院
4053,湖北大学知行学院
4054,武汉科技大学城市学院
4055,三峡大学科技学院
4056,江汉大学文理学院
4057,湖北工业大学工程技术学院
4058,武汉工程大学邮电与信息工程学院
4059,武汉纺织大学外经贸学院
4060,武昌工学院
4061,武汉工商学院
4062,长江大学工程技术学院
4063,长江大学文理学院
4064,湖北商贸学院
4065,湖北汽车工业学院科技学院
4066,湖北医药学院药护学院
4067,湖北民族学院科技学院
4068,湖北经济学院法商学院
4069,武汉体育学院体育科技学院
4070,湖北师范大学文理学院
4071,湖北文理学院理工学院
4072,湖北工程学院新技术学院
4073,文华学院
4074,武汉学院
4075,武汉工程科技学院
4076,武汉华夏理工学院
4077,武汉传媒学院
4078,武汉设计工程学院
4079,湖北第二师范学院
4080,武汉职业技术学院
4081,黄冈职业技术学院
4082,长江职业学院
4083,荆州理工职业学院
4084,湖北工业职业技术学院
4085,鄂州职业大学
4086,武汉城市职业学院
4087,湖北职业技术学院
4088,武汉船舶职业技术学院
4089,恩施职业技术学院
4090,襄阳职业技术学院
4091,武汉工贸职业学院
4092,荆州职业技术学院
4093,武汉工程职业技术学院
4094,仙桃职业学院
4095,湖北轻工职业技术学院
4096,湖北交通职业技术学院
4097,湖北中医药高等专科学校
4098,武汉航海职业技术学院
4099,武汉铁路职业技术学院
4100,武汉软件工程职业学院
4101,湖北三峡职业技术学院
4102,随州职业技术学院
4103,武汉电力职业技术学院
4104,湖北水利水电职业技术学院
4105,湖北城市建设职业技术学院
4106,武汉警官职业学院
4107,湖北生物科技职业学院
4108,湖北开放职业学院
4109,武汉科技职业学院
4110,武汉外语外事职业学院
4111,武汉信息传播职业技术学院
4112,武昌职业学院
4113,武汉商贸职业学院
4114,湖北艺术职业学院
4115,武汉交通职业学院
4116,咸宁职业技术学院
4117,长江工程职业技术学院
4118,江汉艺术职业学院
4119,武汉工业职业技术学院
4120,武汉民政职业学院
4121,鄂东职业技术学院
4122,湖北财税职业学院
4123,黄冈科技职业学院
4124,湖北国土资源职业学院
4125,湖北生态工程职业技术学院
4126,三峡电力职业学院
4127,湖北科技职业学院
4128,湖北青年职业学院
4129,湖北工程职业学院
4130,三峡旅游职业技术学院
4131,天门职业学院
4132,湖北体育职业学院
4133,襄阳汽车职业技术学院
4134,湖北幼儿师范高等专科学校
4135,湖北铁道运输职业学院
4136,武汉海事职业学院
4137,长江艺术工程职业学院
4138,荆门职业学院
4139,武汉铁路桥梁职业学院
4140,武汉光谷职业学院
4141,湘潭大学
4142,吉首大学
4143,湖南大学
4144,中南大学
4145,湖南科技大学
4146,长沙理工大学
4147,湖南农业大学
4148,中南林业科技大学
4149,湖南中医药大学
4150,湖南师范大学
4151,湖南理工学院
4152,湘南学院
4153,衡阳师范学院
4154,邵阳学院
4155,怀化学院
4156,湖南文理学院
4157,湖南科技学院
4158,湖南人文科技学院
4159,湖南商学院
4160,南华大学
4161,长沙医学院
4162,长沙学院
4163,湖南工程学院
4164,湖南城市学院
4165,湖南工学院
4166,湖南财政经济学院
4167,湖南警察学院
4168,湖南工业大学
4169,湖南女子学院
4170,湖南第一师范学院
4171,湖南医药学院
4172,湖南涉外经济学院
4173,湘潭大学兴湘学院
4174,湖南工业大学科技学院
4175,湖南科技大学潇湘学院
4176,南华大学船山学院
4177,湖南商学院北津学院
4178,湖南师范大学树达学院
4179,湖南农业大学东方科技学院
4180,中南林业科技大学涉外学院
4181,湖南文理学院芙蓉学院
4182,湖南理工学院南湖学院
4183,衡阳师范学院南岳学院
4184,湖南工程学院应用技术学院
4185,湖南中医药大学湘杏学院
4186,吉首大学张家界学院
4187,长沙理工大学城南学院
4188,长沙师范学院
4189,湖南应用技术学院
4190,湖南信息学院
4191,湖南交通工程学院
4192,湘中幼儿师范高等专科学校
4193,长沙民政职业技术学院
4194,湖南工业职业技术学院
4195,株洲师范高等专科学校
4196,湖南信息职业技术学院
4197,湖南税务高等专科学校
4198,湖南冶金职业技术学院
4199,长沙航空职业技术学院
4200,湖南大众传媒职业技术学院
4201,永州职业技术学院
4202,湖南铁道职业技术学院
4203,湖南科技职业学院
4204,湖南生物机电职业技术学院
4205,湖南交通职业技术学院
4206,湖南商务职业技术学院
4207,湖南体育职业学院
4208,湖南工程职业技术学院
4209,保险职业学院
4210,湖南外贸职业学院
4211,湖南网络工程职业学院
4212,邵阳职业技术学院
4213,湖南司法警官职业学院
4214,长沙商贸旅游职业技术学院
4215,湖南环境生物职业技术学院
4216,湖南邮电职业技术学院
4217,湘潭医卫职业技术学院
4218,郴州职业技术学院
4219,娄底职业技术学院
4220,张家界航空工业职业技术学院
4221,长沙环境保护职业技术学院
4222,湖南艺术职业学院
4223,湖南机电职业技术学院
4224,长沙职业技术学院
4225,怀化职业技术学院
4226,岳阳职业技术学院
4227,常德职业技术学院
4228,长沙南方职业学院
4229,潇湘职业学院
4230,湖南化工职业技术学院
4231,湖南城建职业技术学院
4232,湖南石油化工职业技术学院
4233,湖南中医药高等专科学校
4234,湖南民族职业学院
4235,湘西民族职业技术学院
4236,湖南财经工业职业技术学院
4237,益阳职业技术学院
4238,湖南工艺美术职业学院
4239,湖南九嶷职业技术学院
4240,湖南理工职业技术学院
4241,湖南软件职业学院
4242,湖南汽车工程职业学院
4243,长沙电力职业技术学院
4244,湖南水利水电职业技术学院
4245,湖南现代物流职业技术学院
4246,湖南高速铁路职业技术学院
4247,湖南铁路科技职业技术学院
4248,湖南安全技术职业学院
4249,湖南电气职业技术学院
4250,湖南外国语职业学院
4251,益阳医学高等专科学校
4252,湖南都市职业学院
4253,湖南电子科技职业学院
4254,湖南国防工业职业技术学院
4255,湖南高尔夫旅游职业学院
4256,湖南工商职业学院
4257,湖南三一工业职业技术学院
4258,长沙卫生职业学院
4259,湖南食品药品职业学院
4260,湖南有色金属职业技术学院
4261,湖南吉利汽车职业技术学院
4262,湖南幼儿师范高等专科学校
4263,湘南幼儿师范高等专科学校
4264,湖南劳动人事职业学院
4265,中山大学
4266,暨南大学
4267,汕头大学
4268,华南理工大学
4269,华南农业大学
4270,广东海洋大学
4271,广州医科大学
4272,广东医科大学
4273,广州中医药大学
4274,广东药科大学
4275,华南师范大学
4276,韶关学院
4277,惠州学院
4278,韩山师范学院
4279,岭南师范学院
4280,肇庆学院
4281,嘉应学院
4282,广州体育学院
4283,广州美术学院
4284,星海音乐学院
4285,广东技术师范学院
4286,深圳大学
4287,广东财经大学
4288,广东白云学院
4289,广州大学
4290,广州航海学院
4291,广东警官学院
4292,仲恺农业工程学院
4293,五邑大学
4294,广东金融学院
4295,电子科技大学中山学院
4296,广东石油化工学院
4297,东莞理工学院
4298,广东工业大学
4299,广东外语外贸大学
4300,佛山科学技术学院
4301,广东培正学院
4302,南方医科大学
4303,广东东软学院
4304,华南理工大学广州学院
4305,广州大学华软软件学院
4306,中山大学南方学院
4307,广东外语外贸大学南国商学院
4308,广东财经大学华商学院
4309,广东海洋大学寸金学院
4310,华南农业大学珠江学院
4311,广东技术师范学院天河学院
4312,北京师范大学珠海分校
4313,广东工业大学华立学院
4314,广州大学松田学院
4315,广州商学院
4316,北京理工大学珠海学院
4317,吉林大学珠海学院
4318,广州工商学院
4319,广东科技学院
4320,广东理工学院
4321,东莞理工学院城市学院
4322,中山大学新华学院
4323,广东第二师范学院
4324,南方科技大学
4325,北京师范大学-香港浸会大学联合国际学院
4326,香港中文大学（深圳）
4327,深圳北理莫斯科大学
4328,广东以色列理工学院
4329,顺德职业技术学院
4330,广东轻工职业技术学院
4331,广东交通职业技术学院
4332,广东水利电力职业技术学院
4333,潮汕职业技术学院
4334,深圳职业技术学院
4335,广东南华工商职业学院
4336,私立华联学院
4337,广州民航职业技术学院
4338,广州番禺职业技术学院
4339,广东松山职业技术学院
4340,广东农工商职业技术学院
4341,广东新安职业技术学院
4342,佛山职业技术学院
4343,广东科学技术职业学院
4344,广东食品药品职业学院
4345,广州康大职业技术学院
4346,珠海艺术职业学院
4347,广东行政职业学院
4348,广东体育职业技术学院
4349,广东职业技术学院
4350,广东建设职业技术学院
4351,广东女子职业技术学院
4352,广东机电职业技术学院
4353,广东岭南职业技术学院
4354,汕尾职业技术学院
4355,罗定职业技术学院
4356,阳江职业技术学院
4357,河源职业技术学院
4358,广东邮电职业技术学院
4359,汕头职业技术学院
4360,揭阳职业技术学院
4361,深圳信息职业技术学院
4362,清远职业技术学院
4363,广东工贸职业技术学院
4364,广东司法警官职业学院
4365,广东亚视演艺职业学院
4366,广东省外语艺术职业学院
4367,广东文艺职业学院
4368,广州体育职业技术学院
4369,广州工程技术职业学院
4370,中山火炬职业技术学院
4371,江门职业技术学院
4372,茂名职业技术学院
4373,珠海城市职业技术学院
4374,广州涉外经济职业技术学院
4375,广州南洋理工职业学院
4376,广州科技职业技术学院
4377,惠州经济职业技术学院
4378,广东工商职业学院
4379,肇庆医学高等专科学校
4380,广州现代信息工程职业技术学院
4381,广东理工职业学院
4382,广州华南商贸职业学院
4383,广州华立科技职业学院
4384,广州城市职业学院
4385,广东工程职业技术学院
4386,广州铁路职业技术学院
4387,广东科贸职业学院
4388,广州科技贸易职业学院
4389,中山职业技术学院
4390,广州珠江职业技术学院
4391,广州松田职业学院
4392,广东文理职业学院
4393,广州城建职业学院
4394,东莞职业技术学院
4395,广东南方职业学院
4396,广州华商职业学院
4397,广州华夏职业学院
4398,广东环境保护工程职业学院
4399,广东青年职业学院
4400,广州东华职业学院
4401,广东创新科技职业学院
4402,广东舞蹈戏剧职业学院
4403,惠州卫生职业技术学院
4404,广东信息工程职业学院
4405,广东生态工程职业学院
